CustID,Date,Category,Amount
399,2024-03-20,식당,95.66
400,2024-12-28,마트,124.51
400,2024-08-17,편의점,3.87
400,2024-03-08,식당,29.16
400,2024-09-24,OTT,8.2
400,2024-06-29,OTT,23.24
400,2024-08-01,여행,103.5
400,2024-01-28,마트,204.03
400,2024-07-22,마트,47.62
400,2024-07-14,편의점,45.65
400,2024-05-09,식당,33.66
400,2024-10-19,OTT,19.97
400,2024-10-16,OTT,29.81
400,2024-03-25,OTT,7.64
400,2024-07-18,마트,25.54
400,2024-09-07,편의점,23.21
400,2024-10-14,편의점,6.58
400,2024-07-26,OTT,17.83
400,2024-09-24,여행,467.59
400,2024-12-27,편의점,1.49
400,2024-05-22,식당,172.2
400,2024-01-21,식당,139.75
400,2024-11-17,마트,239.33
400,2024-12-13,마트,275.81
400,2024-05-10,OTT,23.29
400,2024-03-12,식당,81.31
400,2024-11-23,마트,51.71
400,2024-06-14,마트,70.64
400,2024-08-08,편의점,6.07
400,2024-03-08,마트,13.9
400,2024-06-10,OTT,21.14
400,2024-07-08,OTT,17.87
400,2024-11-07,OTT,7.2
400,2024-02-22,마트,214.76
400,2024-09-30,편의점,14.4
400,2024-07-31,편의점,25.41
400,2024-07-16,마트,245.58
400,2024-05-03,편의점,33.52
400,2024-12-15,여행,520.35
400,2024-03-20,편의점,13.31
400,2024-07-20,OTT,16.83
400,2024-11-16,식당,23.71
400,2024-09-22,OTT,29.57
400,2024-03-13,편의점,40.09
400,2024-05-17,마트,67.83
400,2024-05-19,식당,154.84
400,2024-04-29,OTT,18.4
400,2024-09-25,마트,284.11
400,2024-06-09,식당,88.24
400,2024-12-23,편의점,9.62
400,2024-12-27,식당,167.34
400,2024-05-09,마트,135.91
400,2024-10-15,OTT,22.87
400,2024-04-27,편의점,43.55
400,2024-05-19,식당,103.36
400,2024-12-18,여행,378.37
400,2024-01-18,마트,271.22
400,2024-02-04,OTT,29.99
400,2024-02-29,OTT,25.45
400,2024-12-18,편의점,19.4
400,2024-02-14,편의점,38.14
400,2024-09-29,여행,324.16
400,2024-10-01,OTT,28.48
400,2024-02-16,식당,59.67
400,2024-07-10,여행,945.11
400,2024-10-03,마트,194.64
400,2024-07-17,식당,176.04
400,2024-09-20,편의점,38.65
400,2024-01-02,OTT,26.27
400,2024-03-20,식당,157.98
400,2024-04-08,식당,121.75
400,2024-10-10,마트,139.6
400,2024-02-19,여행,740.32
400,2024-05-06,여행,591.98
400,2024-03-04,편의점,19.36
400,2024-10-29,여행,673.47
400,2024-03-05,OTT,24.73
400,2024-11-08,식당,190.67
400,2024-04-15,식당,94.04
400,2024-04-11,OTT,13.83
400,2024-02-22,여행,714.13
400,2024-09-11,OTT,20.18
400,2024-06-19,식당,169.68
400,2024-06-16,편의점,25.12
400,2024-07-12,편의점,38.8
400,2024-03-05,마트,119.5
400,2024-07-24,편의점,12.77
400,2024-07-14,여행,855.85
400,2024-10-22,식당,177.53
400,2024-07-11,편의점,29.49
400,2024-10-16,식당,28.04
400,2024-04-18,OTT,25.46
400,2024-12-30,식당,132.56
400,2024-03-21,식당,60.06
400,2024-03-12,여행,945.53
400,2024-01-08,OTT,11.26
400,2024-02-16,편의점,38.69
400,2024-10-30,식당,145
400,2024-12-25,마트,98.74
400,2024-11-01,여행,122.39
400,2024-10-17,마트,198.49
400,2024-02-14,여행,663.34
400,2024-11-20,편의점,6.9
400,2024-12-27,마트,291.95
400,2024-08-13,식당,183
400,2024-02-23,편의점,25.88
400,2024-01-11,여행,560.62
400,2024-08-25,여행,841.51
400,2024-09-14,OTT,8.72
400,2024-01-06,여행,272.67
400,2024-09-10,편의점,5.59
400,2024-07-29,식당,120.77
400,2024-05-04,여행,374.56
400,2024-06-25,편의점,19.88
400,2024-05-27,식당,41.93
400,2024-01-04,마트,200.02
400,2024-04-01,여행,220.24
400,2024-01-27,OTT,11.38
400,2024-12-03,여행,284.47
400,2024-03-01,편의점,45.94
400,2024-02-06,마트,220.7
400,2024-06-18,여행,896.34
400,2024-05-09,여행,647.8
400,2024-02-04,여행,837.51
400,2024-05-03,마트,136.71
400,2024-09-26,마트,204.18
400,2024-05-02,OTT,11.7
400,2024-01-17,편의점,47.63
400,2024-11-01,여행,448.91
400,2024-10-26,마트,175.96
400,2024-06-26,여행,785.87
400,2024-06-12,OTT,28.96
400,2024-01-01,편의점,19.79
400,2024-05-06,식당,75.76
400,2024-12-19,OTT,21.94
400,2024-02-14,여행,444.12
400,2024-10-05,OTT,5.49
400,2024-02-05,편의점,25.4
400,2024-06-18,OTT,24.8
400,2024-08-19,마트,80.22
400,2024-09-08,편의점,10.61
400,2024-06-12,식당,192.64
400,2024-01-17,식당,167.48
400,2024-11-06,OTT,18.63
400,2024-03-22,편의점,26.04
400,2024-08-06,여행,205.85
400,2024-02-13,마트,117.26
400,2024-07-07,식당,48.84
400,2024-10-24,식당,84.58
400,2024-04-18,OTT,14.31
400,2024-10-17,편의점,18.36
400,2024-09-01,식당,109.85
400,2024-08-18,식당,132.15
400,2024-12-09,OTT,14.53
400,2024-04-07,OTT,14.92
400,2024-07-01,식당,30.74
400,2024-11-28,마트,278.64
400,2024-09-09,식당,185.01
400,2024-03-23,편의점,47.12
400,2024-06-22,마트,18.26
400,2024-01-31,OTT,11.51
400,2024-09-07,편의점,44.2
400,2024-07-17,여행,866.16
400,2024-07-26,OTT,17.65
400,2024-10-21,마트,130.15
400,2024-02-05,편의점,36.41
400,2024-05-11,OTT,19.79
400,2024-03-11,식당,67.78
400,2024-07-08,여행,834.68
400,2024-03-05,OTT,7.71
400,2024-04-01,식당,117.73
400,2024-05-29,마트,206.75
401,2024-12-25,OTT,28.8
401,2024-12-26,OTT,18.21
401,2024-10-31,OTT,12.28
401,2024-07-21,OTT,10.04
401,2024-03-08,여행,744.79
401,2024-03-04,OTT,17.91
401,2024-11-23,마트,154.13
401,2024-09-20,식당,41.68
401,2024-02-02,마트,172.76
401,2024-12-18,마트,56.7
401,2024-08-25,편의점,33.95
401,2024-02-06,OTT,6.54
401,2024-04-29,식당,80.95
401,2024-12-16,여행,155.26
401,2024-06-24,식당,178.09
401,2024-07-24,OTT,23.47
401,2024-11-03,OTT,9.68
401,2024-03-27,마트,297.66
401,2024-12-25,OTT,29.35
401,2024-07-15,식당,65.14
401,2024-06-29,마트,114.6
401,2024-11-11,마트,151.62
401,2024-08-04,OTT,13.58
401,2024-06-01,OTT,29.02
401,2024-05-03,OTT,24.03
401,2024-08-15,편의점,10.59
401,2024-08-23,OTT,13
401,2024-01-22,마트,229.55
401,2024-04-22,식당,75.99
401,2024-05-29,마트,21.8
401,2024-04-15,OTT,29.67
401,2024-07-09,OTT,21.86
401,2024-12-08,마트,25.14
401,2024-01-21,여행,914.4
401,2024-06-25,식당,36.22
401,2024-11-18,OTT,9.57
401,2024-12-25,OTT,19.25
401,2024-04-16,OTT,27.99
401,2024-05-21,편의점,43.97
401,2024-10-04,편의점,37.53
401,2024-07-22,마트,139.2
401,2024-07-11,여행,161.52
401,2024-08-27,OTT,20.64
401,2024-05-17,여행,915.97
401,2024-11-09,편의점,47.01
401,2024-12-16,식당,88.7
401,2024-03-02,여행,555.42
402,2024-01-29,마트,172.9
402,2024-04-06,편의점,29.14
402,2024-05-31,OTT,23.82
402,2024-08-30,OTT,7.04
402,2024-03-03,마트,91.33
402,2024-05-10,식당,178.29
402,2024-10-15,편의점,28.66
402,2024-11-13,편의점,40.28
402,2024-04-21,여행,485.12
402,2024-09-21,마트,289.87
402,2024-05-31,편의점,20.21
402,2024-01-02,식당,94.23
402,2024-04-04,마트,122.78
402,2024-12-05,편의점,9.91
402,2024-12-08,여행,948.79
402,2024-11-08,식당,141.02
402,2024-08-15,OTT,17.22
402,2024-03-15,편의점,16.62
402,2024-12-28,편의점,27.44
402,2024-07-03,마트,252.74
402,2024-04-21,마트,100.8
402,2024-06-21,마트,142.03
402,2024-11-11,OTT,5.35
402,2024-11-08,OTT,17.21
402,2024-04-04,OTT,26.59
402,2024-09-29,편의점,30.44
402,2024-09-30,식당,80.32
402,2024-09-15,편의점,48.91
402,2024-07-30,마트,143.3
402,2024-03-20,마트,263.53
402,2024-06-10,편의점,2.93
402,2024-05-19,여행,109.11
402,2024-05-03,식당,168.29
402,2024-08-29,OTT,9.26
402,2024-12-30,식당,92.22
402,2024-02-25,편의점,32.67
402,2024-11-18,식당,198.78
402,2024-02-20,여행,487.05
402,2024-01-30,편의점,19.77
402,2024-07-03,마트,203.47
402,2024-03-02,편의점,47.38
402,2024-03-28,마트,149.5
402,2024-01-26,마트,54.72
402,2024-02-20,편의점,20.71
402,2024-11-16,식당,109.11
402,2024-09-23,편의점,44.69
402,2024-08-09,마트,105.11
402,2024-11-12,마트,272.44
402,2024-11-17,편의점,25.25
402,2024-10-08,식당,58.35
402,2024-10-20,여행,396.04
402,2024-12-13,여행,297.09
402,2024-06-04,편의점,17.96
402,2024-10-16,편의점,35.97
402,2024-09-06,편의점,24.69
402,2024-02-27,식당,159.51
402,2024-03-10,마트,274.49
402,2024-07-25,여행,601.34
402,2024-12-15,편의점,39.02
402,2024-06-14,식당,20.53
402,2024-04-07,마트,35.12
402,2024-11-01,OTT,16.41
402,2024-12-29,OTT,21.93
402,2024-05-22,편의점,47.9
402,2024-01-14,편의점,40.82
402,2024-04-15,OTT,8.99
402,2024-09-04,편의점,34.35
402,2024-01-24,마트,44.14
402,2024-10-10,OTT,17.52
402,2024-10-29,편의점,9.31
402,2024-07-12,편의점,15.75
402,2024-04-10,마트,85.68
402,2024-05-06,마트,153.71
402,2024-07-13,마트,157.65
402,2024-03-10,OTT,17
402,2024-12-23,식당,86.73
402,2024-09-09,식당,172.53
402,2024-02-05,OTT,22.12
402,2024-09-12,마트,23.44
402,2024-01-31,여행,813.37
402,2024-09-12,식당,146.21
402,2024-03-17,OTT,6.29
402,2024-05-20,마트,196.69
402,2024-07-01,마트,29.33
402,2024-12-08,식당,157.12
402,2024-10-30,식당,92.98
402,2024-04-14,OTT,20.91
402,2024-08-07,OTT,12.94
402,2024-08-24,마트,57
402,2024-05-19,식당,170.2
402,2024-01-09,여행,67.64
402,2024-01-25,여행,192.5
402,2024-03-14,여행,804.84
402,2024-05-27,OTT,5.07
402,2024-07-23,편의점,39.14
402,2024-04-17,여행,559.85
402,2024-08-03,마트,75.98
402,2024-04-22,편의점,8.51
402,2024-10-11,OTT,19.24
402,2024-06-10,식당,110.14
402,2024-11-30,식당,146.85
402,2024-01-07,OTT,8.2
402,2024-08-24,편의점,5.59
402,2024-07-02,편의점,16.88
402,2024-04-28,OTT,14.04
402,2024-06-27,OTT,8.92
402,2024-08-17,식당,159.4
402,2024-10-13,OTT,28.78
402,2024-09-25,식당,159.37
402,2024-07-04,마트,263.27
402,2024-07-11,편의점,31.06
402,2024-11-05,OTT,6.77
402,2024-01-12,편의점,23.01
402,2024-05-21,마트,12.23
402,2024-12-28,여행,482.48
402,2024-11-08,여행,445.78
402,2024-11-06,OTT,12.31
402,2024-11-27,여행,58.73
402,2024-12-28,편의점,39.55
402,2024-06-24,OTT,16.85
402,2024-03-08,식당,160.18
402,2024-04-18,마트,218.45
402,2024-06-12,편의점,15.08
402,2024-03-17,편의점,1.23
402,2024-01-06,식당,18.84
402,2024-07-23,식당,177.07
402,2024-12-16,마트,109.8
402,2024-01-08,식당,125.18
402,2024-03-20,식당,126.95
402,2024-09-10,여행,546.06
402,2024-01-09,OTT,20.46
402,2024-11-20,OTT,21.36
402,2024-01-22,OTT,26.1
402,2024-02-01,여행,282.03
402,2024-06-15,마트,296.84
402,2024-10-21,마트,193.97
402,2024-06-15,마트,118.37
402,2024-12-05,편의점,16.6
402,2024-05-30,OTT,15.79
402,2024-05-29,식당,157.68
402,2024-09-20,OTT,23.28
402,2024-07-18,편의점,12.67
402,2024-05-24,편의점,8.43
402,2024-09-01,식당,15.71
402,2024-05-27,식당,34.98
402,2024-01-31,편의점,1.94
402,2024-06-29,식당,176.81
402,2024-10-13,편의점,15.41
402,2024-02-26,편의점,30.43
402,2024-12-12,식당,127.31
402,2024-05-27,여행,479.87
402,2024-05-20,편의점,5.62
402,2024-07-04,OTT,23.01
402,2024-05-14,여행,779.24
402,2024-10-23,마트,276.98
402,2024-03-17,OTT,5.3
403,2024-09-26,식당,158.54
403,2024-05-01,편의점,5.95
403,2024-10-26,식당,157.15
403,2024-10-18,편의점,42.03
403,2024-02-10,여행,688.35
403,2024-04-21,OTT,20.07
403,2024-08-12,편의점,29.7
403,2024-07-15,여행,337.23
403,2024-01-24,편의점,12.73
403,2024-11-10,식당,26.74
403,2024-02-07,마트,211.47
403,2024-01-11,편의점,4.46
403,2024-08-16,여행,533.46
403,2024-05-19,편의점,7.62
403,2024-01-16,OTT,9.67
403,2024-09-08,마트,114.35
403,2024-09-08,식당,81.41
403,2024-11-27,편의점,22.54
403,2024-05-06,식당,112.03
403,2024-01-03,마트,54.39
403,2024-10-12,편의점,3.1
403,2024-08-18,식당,86.65
403,2024-07-10,식당,155.62
403,2024-03-14,편의점,13.67
403,2024-06-12,마트,119.22
403,2024-08-31,여행,422.74
403,2024-04-14,OTT,24.56
403,2024-11-01,마트,231.96
403,2024-10-14,식당,176.99
403,2024-05-25,OTT,25.87
403,2024-02-26,OTT,11.55
403,2024-11-21,OTT,11.16
403,2024-04-12,마트,48.08
403,2024-02-19,식당,146.92
403,2024-01-08,OTT,27.1
403,2024-02-17,여행,458.09
403,2024-04-23,편의점,30.07
403,2024-03-02,식당,142.77
403,2024-02-17,여행,799.14
403,2024-06-14,여행,610.84
403,2024-07-23,마트,264.12
403,2024-09-24,마트,133.98
403,2024-04-22,식당,111.33
403,2024-05-15,마트,244.2
403,2024-06-06,마트,243.68
403,2024-07-17,마트,248.16
403,2024-09-04,OTT,16.32
403,2024-05-09,OTT,24.51
403,2024-04-22,마트,210.56
403,2024-11-10,마트,284.89
403,2024-09-29,식당,115.23
403,2024-05-04,마트,292.97
403,2024-09-19,편의점,15.82
403,2024-06-14,편의점,49.8
403,2024-02-08,편의점,26.64
403,2024-04-18,편의점,34.78
403,2024-02-29,식당,124.9
403,2024-01-20,마트,261.83
403,2024-07-16,OTT,15.42
403,2024-03-16,편의점,20.59
403,2024-10-14,여행,795.81
403,2024-12-16,식당,141.6
403,2024-08-29,식당,169.62
403,2024-05-23,OTT,9.35
403,2024-11-22,여행,769.9
403,2024-10-07,마트,278.54
403,2024-11-30,마트,218.62
403,2024-03-09,편의점,32.63
403,2024-06-05,편의점,14.89
403,2024-05-08,편의점,11.79
403,2024-10-28,편의점,48.48
403,2024-03-14,OTT,15.52
403,2024-07-18,편의점,32.18
403,2024-09-15,식당,17.76
403,2024-03-15,OTT,28.27
403,2024-11-04,OTT,25.03
403,2024-06-25,OTT,21.99
403,2024-10-22,여행,454.58
403,2024-12-22,편의점,38.41
403,2024-12-23,식당,131.14
403,2024-11-17,마트,189.53
403,2024-07-15,식당,125.53
403,2024-04-19,마트,189.02
403,2024-02-20,편의점,8.71
403,2024-01-22,여행,751.76
403,2024-05-13,OTT,11.99
403,2024-03-02,식당,136.26
403,2024-07-26,여행,105.09
403,2024-10-08,편의점,28.79
403,2024-12-30,OTT,28.14
403,2024-05-11,OTT,24.17
403,2024-08-14,마트,199.88
403,2024-12-17,마트,160.79
403,2024-10-21,OTT,21.48
403,2024-11-01,식당,20.95
403,2024-10-31,OTT,12.18
403,2024-10-28,식당,193.66
403,2024-10-19,편의점,25.88
403,2024-12-02,여행,905.81
403,2024-06-25,OTT,19.42
403,2024-04-26,마트,294.56
403,2024-01-30,편의점,37.51
403,2024-08-08,식당,22.81
403,2024-01-20,OTT,22.66
403,2024-12-03,OTT,25.9
403,2024-10-07,식당,113.11
403,2024-08-20,여행,539.32
403,2024-06-23,마트,52.86
403,2024-08-23,식당,10.11
403,2024-07-25,편의점,12.74
403,2024-01-02,식당,17.84
403,2024-03-10,OTT,21.01
403,2024-06-30,편의점,28.73
403,2024-05-13,여행,967.69
403,2024-02-03,식당,192.17
403,2024-05-13,식당,193.73
403,2024-01-16,여행,112.4
403,2024-06-09,식당,105.82
403,2024-04-09,편의점,18.51
403,2024-03-09,여행,538.67
403,2024-07-01,편의점,39.93
403,2024-10-24,식당,182.92
403,2024-05-17,여행,379.48
403,2024-07-15,마트,183.63
403,2024-02-19,마트,252.76
403,2024-08-06,OTT,17.21
403,2024-04-14,여행,509.6
403,2024-07-03,OTT,15.02
403,2024-03-14,식당,118.12
403,2024-09-02,OTT,12.25
403,2024-06-27,OTT,15.65
403,2024-03-13,편의점,35.26
403,2024-12-25,식당,133.27
403,2024-01-14,편의점,39.46
403,2024-11-20,여행,731.48
403,2024-06-08,마트,277.55
403,2024-06-05,OTT,17.31
403,2024-05-04,여행,260.61
403,2024-12-12,식당,199.44
404,2024-08-04,마트,88.23
404,2024-12-16,OTT,21.9
404,2024-10-08,식당,167.86
404,2024-08-17,식당,23.89
404,2024-09-12,마트,34.92
404,2024-01-10,편의점,17.87
404,2024-10-27,여행,808.65
404,2024-03-17,마트,247.06
404,2024-03-24,편의점,29.53
404,2024-07-25,편의점,28.87
404,2024-05-19,식당,42.8
404,2024-05-29,편의점,39.98
404,2024-11-07,마트,66.8
404,2024-04-21,마트,232.78
404,2024-10-20,마트,85.77
404,2024-08-26,식당,159.6
404,2024-02-06,편의점,31.99
404,2024-03-31,식당,42.88
404,2024-03-17,식당,191.69
404,2024-02-21,여행,670.33
404,2024-06-30,편의점,36.9
404,2024-05-13,마트,65.72
404,2024-04-13,마트,255.28
404,2024-08-14,편의점,30.62
404,2024-03-08,마트,90.59
404,2024-11-01,편의점,26.68
404,2024-10-30,편의점,10.57
404,2024-03-03,마트,27.18
404,2024-07-27,편의점,48.02
404,2024-04-25,편의점,26.29
404,2024-01-12,여행,107.63
404,2024-08-05,편의점,27.81
404,2024-05-16,마트,123.02
404,2024-02-22,편의점,12.64
404,2024-06-30,편의점,44.72
404,2024-02-23,마트,181.34
404,2024-12-28,마트,265.01
404,2024-03-18,마트,178.48
404,2024-08-04,편의점,19.71
404,2024-02-04,여행,960.93
404,2024-03-13,식당,121.37
404,2024-12-30,편의점,29.92
404,2024-04-18,여행,110.3
404,2024-05-20,편의점,6.36
404,2024-08-11,편의점,5.99
404,2024-10-18,마트,26.01
404,2024-04-13,편의점,45.38
404,2024-02-22,편의점,4.94
404,2024-06-07,편의점,7.07
404,2024-06-20,마트,33.26
404,2024-08-19,마트,176.25
404,2024-07-23,편의점,26.69
404,2024-03-16,식당,11.91
404,2024-09-27,마트,236.03
404,2024-08-24,마트,197.44
404,2024-06-15,마트,171.25
404,2024-11-05,식당,44.3
404,2024-01-30,OTT,10.79
404,2024-12-12,편의점,17.24
404,2024-10-14,식당,75.79
404,2024-05-18,식당,83.55
404,2024-07-25,편의점,43.07
404,2024-09-03,식당,107.53
404,2024-05-15,마트,256.04
404,2024-02-01,식당,172.3
404,2024-02-19,편의점,5.02
404,2024-05-26,마트,49.71
404,2024-02-06,편의점,20.72
404,2024-11-20,식당,121.91
404,2024-12-27,식당,72.89
404,2024-01-18,식당,172.3
404,2024-07-25,편의점,5.13
404,2024-10-28,마트,190.68
404,2024-07-19,편의점,7.96
404,2024-11-29,식당,162.14
404,2024-09-03,여행,759.49
404,2024-09-12,식당,138.07
404,2024-01-07,식당,195.74
404,2024-11-09,여행,165.19
404,2024-11-30,식당,16.5
404,2024-02-09,편의점,4.2
404,2024-11-19,식당,167.45
404,2024-01-09,편의점,26
404,2024-03-02,식당,141.26
404,2024-07-23,편의점,17.71
404,2024-06-09,마트,171.97
404,2024-05-03,편의점,32.92
404,2024-12-18,편의점,3.75
404,2024-06-06,편의점,2.58
404,2024-01-13,편의점,38.37
404,2024-10-25,식당,18.38
404,2024-08-06,편의점,24.82
404,2024-05-14,여행,458
405,2024-11-05,식당,129.24
405,2024-04-29,편의점,23.06
405,2024-02-26,여행,56.09
405,2024-09-07,여행,238.99
405,2024-01-24,여행,917.31
405,2024-05-30,편의점,41.59
405,2024-12-25,식당,146.13
405,2024-09-10,편의점,6.59
405,2024-08-04,식당,64.34
405,2024-02-04,마트,116.07
405,2024-11-14,식당,154.05
405,2024-10-07,마트,161.19
405,2024-07-25,식당,62.85
405,2024-08-28,마트,295.83
405,2024-05-25,여행,788.57
405,2024-06-20,여행,791.68
405,2024-03-06,편의점,27.04
405,2024-08-19,마트,209.04
405,2024-12-22,편의점,27.15
405,2024-01-09,여행,989.33
405,2024-06-29,마트,124.85
405,2024-04-19,편의점,28.45
405,2024-06-07,마트,217.75
405,2024-12-12,여행,325.82
405,2024-06-09,편의점,16.9
405,2024-01-17,식당,197.22
405,2024-01-31,식당,105.63
405,2024-02-14,식당,199.49
405,2024-11-03,마트,156.17
405,2024-10-02,여행,366.74
405,2024-08-29,편의점,42.33
405,2024-11-18,마트,68.71
405,2024-08-22,마트,86.29
405,2024-12-21,식당,88.38
405,2024-08-17,편의점,28.23
405,2024-10-29,마트,259.9
405,2024-12-04,마트,148.24
405,2024-11-23,편의점,5.17
405,2024-04-28,편의점,18.94
405,2024-01-23,마트,52.48
405,2024-04-09,식당,32.99
405,2024-04-09,식당,69.76
405,2024-11-04,마트,124.71
405,2024-11-09,편의점,36.94
405,2024-12-11,식당,155.53
405,2024-03-05,편의점,40.59
405,2024-04-17,여행,560.45
405,2024-06-26,편의점,8.54
405,2024-08-25,여행,245.79
406,2024-10-20,마트,243.03
406,2024-11-03,OTT,5.79
406,2024-08-25,OTT,19.76
406,2024-11-11,마트,210.38
406,2024-03-15,OTT,7.52
406,2024-09-10,편의점,27.66
406,2024-09-16,식당,177.57
406,2024-02-07,마트,205.35
406,2024-01-27,편의점,8.2
406,2024-12-15,여행,848.79
406,2024-02-18,OTT,12.58
406,2024-04-18,식당,81.94
406,2024-02-29,편의점,14.33
406,2024-01-28,여행,300.1
406,2024-07-18,식당,54.64
406,2024-12-24,마트,179.05
406,2024-11-23,편의점,2.68
406,2024-06-14,여행,198.81
406,2024-12-26,마트,208.44
406,2024-03-25,편의점,21.88
406,2024-08-19,마트,37.68
406,2024-04-27,식당,36.34
406,2024-06-05,식당,51.86
406,2024-11-21,OTT,13.14
406,2024-10-23,여행,229.14
406,2024-06-24,마트,36.46
406,2024-03-19,편의점,20.86
406,2024-11-20,마트,188.64
406,2024-12-05,식당,181.6
406,2024-07-08,편의점,1.61
406,2024-09-02,마트,135.08
406,2024-03-30,여행,772.9
406,2024-06-01,마트,146.64
406,2024-10-04,편의점,23.75
406,2024-04-29,식당,153.06
406,2024-12-05,편의점,23.71
406,2024-07-24,여행,107.6
406,2024-05-06,여행,457.81
406,2024-06-09,마트,266.24
406,2024-06-09,여행,554.87
406,2024-12-26,마트,124.83
406,2024-08-13,여행,695.74
406,2024-09-12,마트,201.89
406,2024-11-25,편의점,28.45
406,2024-09-16,마트,136.22
406,2024-11-16,식당,21.16
406,2024-03-25,여행,617.58
406,2024-02-29,편의점,30.49
406,2024-01-28,식당,25.1
406,2024-06-28,식당,114.13
406,2024-06-19,편의점,36.67
406,2024-06-01,식당,167.55
406,2024-01-08,식당,86.86
406,2024-05-14,마트,161.54
406,2024-04-10,식당,152.27
406,2024-11-11,여행,407.67
406,2024-08-13,마트,26.76
406,2024-04-06,식당,134.93
406,2024-04-29,식당,118.04
406,2024-01-24,식당,98.26
406,2024-05-08,편의점,22.19
406,2024-03-17,식당,14.38
406,2024-05-22,편의점,40.69
406,2024-12-28,식당,103.34
406,2024-08-09,여행,238.53
406,2024-01-18,여행,713.82
406,2024-02-17,여행,101.29
406,2024-11-20,여행,914.79
406,2024-04-22,마트,217.04
406,2024-12-07,식당,32.19
406,2024-04-14,편의점,31.53
406,2024-02-06,편의점,13.45
406,2024-02-09,편의점,25.96
406,2024-02-12,편의점,10.44
406,2024-03-12,편의점,46.49
406,2024-06-14,편의점,47.11
406,2024-06-06,마트,107.54
406,2024-12-20,마트,46.83
406,2024-08-08,마트,42.09
406,2024-02-16,마트,49.48
406,2024-08-29,여행,717.7
406,2024-07-30,편의점,24
406,2024-03-11,편의점,1.4
406,2024-06-20,여행,715.45
406,2024-03-18,식당,38.75
406,2024-01-30,여행,972.93
406,2024-11-22,식당,79.24
406,2024-07-12,편의점,46.58
406,2024-06-14,OTT,14.62
406,2024-02-09,마트,148.05
406,2024-09-20,마트,221.67
406,2024-10-08,편의점,23.03
406,2024-12-19,식당,10.5
406,2024-03-04,OTT,8.2
406,2024-12-28,편의점,28.86
406,2024-10-09,마트,200.85
406,2024-02-27,마트,84.36
406,2024-08-21,여행,905.02
406,2024-12-21,식당,32.82
406,2024-02-20,여행,101.84
406,2024-09-19,여행,207.19
406,2024-10-22,식당,66.53
406,2024-12-30,OTT,10.71
406,2024-05-18,편의점,49.7
406,2024-02-24,식당,59.11
406,2024-06-12,마트,299.36
406,2024-01-07,편의점,33.93
406,2024-01-08,식당,60.32
406,2024-11-20,식당,32.15
406,2024-04-10,마트,205.04
406,2024-12-15,식당,133.81
406,2024-09-03,식당,146.35
406,2024-09-21,마트,166.5
406,2024-07-16,식당,107.86
406,2024-11-15,마트,239.64
406,2024-04-28,마트,113.97
406,2024-07-06,식당,179.21
406,2024-06-01,마트,44.24
406,2024-05-30,OTT,12.65
406,2024-08-03,마트,227.26
406,2024-12-08,식당,57.64
406,2024-08-02,여행,996.82
406,2024-01-12,마트,269.36
406,2024-04-05,여행,924.27
406,2024-06-23,여행,738.79
406,2024-02-23,편의점,10.97
406,2024-01-21,여행,110.6
406,2024-06-16,식당,41.71
406,2024-06-12,마트,25.09
406,2024-01-23,OTT,7.37
406,2024-03-26,OTT,29.54
406,2024-03-10,편의점,24.87
406,2024-02-03,편의점,19.01
406,2024-02-10,마트,12.55
406,2024-03-01,편의점,5.17
406,2024-04-11,식당,157.35
406,2024-07-19,여행,675.92
406,2024-11-10,편의점,13.02
406,2024-03-25,식당,40.46
406,2024-11-15,여행,617.48
406,2024-10-10,편의점,31.75
406,2024-07-31,마트,212.21
406,2024-07-08,여행,324.27
406,2024-04-13,마트,187.02
406,2024-04-02,식당,105.74
406,2024-12-22,식당,195.08
406,2024-05-28,식당,103.12
406,2024-08-26,식당,144.1
406,2024-06-15,OTT,25.83
407,2024-06-17,여행,308.71
407,2024-08-08,마트,256.15
407,2024-10-27,OTT,5.47
407,2024-05-26,마트,54.91
407,2024-12-22,식당,147.78
407,2024-03-25,마트,200.48
407,2024-08-09,여행,529.18
407,2024-02-29,식당,163.59
407,2024-07-26,식당,77.33
407,2024-05-12,여행,960.33
407,2024-01-11,식당,12.15
407,2024-06-05,편의점,31.33
407,2024-01-23,마트,178.22
407,2024-09-08,마트,211.2
407,2024-11-16,식당,142.6
407,2024-02-29,여행,238.21
407,2024-09-10,편의점,6.26
407,2024-11-03,편의점,40.42
407,2024-03-08,편의점,44.02
407,2024-01-08,마트,51.49
407,2024-07-23,마트,200.66
407,2024-04-03,여행,572.8
407,2024-03-23,식당,113.06
407,2024-04-26,마트,237.01
407,2024-12-18,식당,186.8
407,2024-10-23,편의점,30.37
407,2024-05-28,식당,27.01
407,2024-09-03,마트,152.47
407,2024-10-28,여행,466.99
407,2024-10-08,식당,87.77
407,2024-03-08,편의점,45.33
407,2024-10-20,편의점,39.06
407,2024-10-07,마트,212.24
407,2024-08-13,마트,222.99
407,2024-04-17,편의점,13.7
407,2024-05-29,여행,882.14
407,2024-09-29,편의점,32.85
407,2024-12-22,편의점,28.86
407,2024-04-20,편의점,31.95
407,2024-03-22,식당,151.25
407,2024-07-02,여행,864.9
407,2024-10-29,편의점,29.97
407,2024-07-21,편의점,8.68
407,2024-10-13,편의점,7.38
407,2024-04-01,편의점,38.94
407,2024-10-19,편의점,24.7
407,2024-10-16,마트,225.8
407,2024-08-22,여행,817.38
