stock_code,year,quarter,상장폐지 여부,관리종목 여부,감사의견
71320,2025,3,상장,N,기타/확인필요
71460,2020,1,상장폐지,N,기타/확인필요
71460,2020,2,상장폐지,N,적정
71460,2020,3,상장폐지,N,적정
71460,2020,4,상장폐지,N,적정
71460,2021,1,상장폐지,N,적정
71460,2021,2,상장폐지,N,적정
71460,2021,3,상장폐지,N,적정
71460,2021,4,상장폐지,N,적정
71460,2022,1,상장폐지,N,적정
71460,2022,2,상장폐지,N,적정
71460,2022,3,상장폐지,N,적정
71460,2022,4,상장폐지,N,적정
71460,2023,1,상장폐지,N,적정
71460,2023,2,상장폐지,N,의견거절
71460,2023,3,상장폐지,N,의견거절
71460,2023,4,상장폐지,N,의견거절
71460,2024,1,상장폐지,N,의견거절
71460,2024,2,상장폐지,N,의견거절
71460,2024,3,상장폐지,N,의견거절
71460,2024,4,상장폐지,N,의견거절
71460,2025,1,상장폐지,N,의견거절
71460,2025,2,상장폐지,N,기타/확인필요
71460,2025,3,상장폐지,N,기타/확인필요
71670,2020,1,상장,N,기타/확인필요
71670,2020,2,상장,N,적정
71670,2020,3,상장,N,적정
71670,2020,4,상장,N,적정
71670,2021,1,상장,N,적정
71670,2021,2,상장,N,적정
71670,2021,3,상장,N,적정
71670,2021,4,상장,N,적정
71670,2022,1,상장,N,적정
71670,2022,2,상장,N,적정
71670,2022,3,상장,N,적정
71670,2022,4,상장,N,적정
71670,2023,1,상장,N,적정
71670,2023,2,상장,N,적정
71670,2023,3,상장,N,적정
71670,2023,4,상장,N,적정
71670,2024,1,상장,N,적정
71670,2024,2,상장,N,기타/확인필요
71670,2024,3,상장,N,기타/확인필요
71670,2024,4,상장,N,기타/확인필요
71670,2025,1,상장,N,기타/확인필요
71670,2025,2,상장,N,기타/확인필요
71670,2025,3,상장,N,기타/확인필요
71840,2020,1,상장,N,기타/확인필요
71840,2020,2,상장,N,적정
71840,2020,3,상장,N,적정
71840,2020,4,상장,N,적정
71840,2021,1,상장,N,적정
71840,2021,2,상장,N,적정
71840,2021,3,상장,N,적정
71840,2021,4,상장,N,적정
71840,2022,1,상장,N,적정
71840,2022,2,상장,N,적정
71840,2022,3,상장,N,적정
71840,2022,4,상장,N,적정
71840,2023,1,상장,N,적정
71840,2023,2,상장,N,적정
71840,2023,3,상장,N,적정
71840,2023,4,상장,N,적정
71840,2024,1,상장,N,적정
71840,2024,2,상장,N,기타/확인필요
71840,2024,3,상장,N,기타/확인필요
71840,2024,4,상장,N,기타/확인필요
71840,2025,1,상장,N,기타/확인필요
71840,2025,2,상장,N,기타/확인필요
71840,2025,3,상장,N,기타/확인필요
71850,2020,1,상장,N,기타/확인필요
71850,2020,2,상장,N,적정
71850,2020,3,상장,N,적정
71850,2020,4,상장,N,적정
71850,2021,1,상장,N,적정
71850,2021,2,상장,N,적정
71850,2021,3,상장,N,적정
71850,2021,4,상장,N,적정
71850,2022,1,상장,N,적정
71850,2022,2,상장,N,적정
71850,2022,3,상장,N,적정
71850,2022,4,상장,N,적정
71850,2023,1,상장,N,적정
71850,2023,2,상장,N,적정
71850,2023,3,상장,N,적정
71850,2023,4,상장,N,적정
71850,2024,1,상장,N,적정
71850,2024,2,상장,N,기타/확인필요
71850,2024,3,상장,N,기타/확인필요
71850,2024,4,상장,N,기타/확인필요
71850,2025,1,상장,N,기타/확인필요
71850,2025,2,상장,N,기타/확인필요
71850,2025,3,상장,N,기타/확인필요
71950,2020,1,상장,N,기타/확인필요
71950,2020,2,상장,N,적정
71950,2020,3,상장,N,적정
71950,2020,4,상장,N,적정
71950,2021,1,상장,N,적정
71950,2021,2,상장,N,적정
71950,2021,3,상장,N,적정
71950,2021,4,상장,N,적정
71950,2022,1,상장,N,적정
71950,2022,2,상장,N,적정
71950,2022,3,상장,N,적정
71950,2022,4,상장,N,적정
71950,2023,1,상장,N,적정
71950,2023,2,상장,N,기타/확인필요
71950,2023,3,상장,N,기타/확인필요
71950,2023,4,상장,N,기타/확인필요
71950,2024,1,상장,N,기타/확인필요
71950,2024,2,상장,N,기타/확인필요
71950,2024,3,상장,N,기타/확인필요
71950,2024,4,상장,N,기타/확인필요
71950,2025,1,상장,Y,기타/확인필요
71950,2025,2,상장,Y,기타/확인필요
71950,2025,3,상장,Y,기타/확인필요
71970,2020,1,상장,N,기타/확인필요
71970,2020,2,상장,N,적정
71970,2020,3,상장,N,적정
71970,2020,4,상장,N,적정
71970,2021,1,상장,N,적정
71970,2021,2,상장,N,적정
71970,2021,3,상장,N,적정
71970,2021,4,상장,N,적정
71970,2022,1,상장,N,적정
71970,2022,2,상장,N,적정
71970,2022,3,상장,N,적정
71970,2022,4,상장,N,적정
71970,2023,1,상장,N,적정
71970,2023,2,상장,N,적정
71970,2023,3,상장,N,적정
71970,2023,4,상장,N,적정
71970,2024,1,상장,N,적정
71970,2024,2,상장,N,기타/확인필요
71970,2024,3,상장,N,기타/확인필요
71970,2024,4,상장,N,기타/확인필요
71970,2025,1,상장,N,기타/확인필요
71970,2025,2,상장,N,기타/확인필요
71970,2025,3,상장,N,기타/확인필요
72020,2020,1,상장,N,기타/확인필요
72020,2020,2,상장,N,적정
72020,2020,3,상장,N,적정
72020,2020,4,상장,N,적정
72020,2021,1,상장,N,적정
72020,2021,2,상장,N,적정
72020,2021,3,상장,N,적정
72020,2021,4,상장,N,적정
72020,2022,1,상장,N,적정
72020,2022,2,상장,N,적정
72020,2022,3,상장,N,적정
72020,2022,4,상장,N,적정
72020,2023,1,상장,N,적정
72020,2023,2,상장,N,적정
72020,2023,3,상장,N,적정
72020,2023,4,상장,N,적정
72020,2024,1,상장,N,적정
72020,2024,2,상장,N,기타/확인필요
72020,2024,3,상장,N,기타/확인필요
72020,2024,4,상장,N,기타/확인필요
72020,2025,1,상장,N,기타/확인필요
72020,2025,2,상장,N,기타/확인필요
72020,2025,3,상장,N,기타/확인필요
72130,2020,1,상장,N,기타/확인필요
72130,2020,2,상장,N,적정
72130,2020,3,상장,N,적정
72130,2020,4,상장,N,적정
72130,2021,1,상장,N,적정
72130,2021,2,상장,N,적정
72130,2021,3,상장,N,적정
72130,2021,4,상장,N,적정
72130,2022,1,상장,N,적정
72130,2022,2,상장,N,적정
72130,2022,3,상장,N,적정
72130,2022,4,상장,N,적정
72130,2023,1,상장,N,적정
72130,2023,2,상장,N,적정
72130,2023,3,상장,N,적정
72130,2023,4,상장,N,적정
72130,2024,1,상장,N,적정
72130,2024,2,상장,N,기타/확인필요
72130,2024,3,상장,N,기타/확인필요
72130,2024,4,상장,N,기타/확인필요
72130,2025,1,상장,N,기타/확인필요
72130,2025,2,상장,N,기타/확인필요
72130,2025,3,상장,N,기타/확인필요
72470,2020,1,상장,N,기타/확인필요
72470,2020,2,상장,N,적정
72470,2020,3,상장,N,적정
72470,2020,4,상장,N,적정
72470,2021,1,상장,N,적정
72470,2021,2,상장,N,적정
72470,2021,3,상장,N,적정
72470,2021,4,상장,N,적정
72470,2022,1,상장,N,적정
72470,2022,2,상장,N,적정
72470,2022,3,상장,N,적정
72470,2022,4,상장,N,적정
72470,2023,1,상장,N,적정
72470,2023,2,상장,N,적정
72470,2023,3,상장,N,적정
72470,2023,4,상장,N,적정
72470,2024,1,상장,N,적정
72470,2024,2,상장,N,기타/확인필요
72470,2024,3,상장,N,기타/확인필요
72470,2024,4,상장,N,기타/확인필요
72470,2025,1,상장,N,기타/확인필요
72470,2025,2,상장,N,기타/확인필요
72470,2025,3,상장,N,기타/확인필요
72520,2020,1,상장폐지,N,기타/확인필요
72520,2020,2,상장폐지,N,적정
72520,2020,3,상장폐지,N,적정
72520,2020,4,상장폐지,N,적정
72520,2021,1,상장폐지,N,적정
72520,2021,2,상장폐지,N,적정
72520,2021,3,상장폐지,N,적정
72520,2021,4,상장폐지,N,적정
72520,2022,1,상장폐지,N,적정
72520,2022,2,상장폐지,N,한정
72520,2022,3,상장폐지,N,한정
72520,2022,4,상장폐지,N,한정
72520,2023,1,상장폐지,N,한정
72520,2023,2,상장폐지,N,의견거절
72520,2023,3,상장폐지,N,의견거절
72520,2023,4,상장폐지,N,의견거절
72520,2024,1,상장폐지,N,의견거절
72520,2024,2,상장폐지,N,의견거절
72520,2024,3,상장폐지,N,의견거절
72520,2024,4,상장폐지,N,의견거절
72520,2025,1,상장폐지,N,의견거절
72710,2020,1,상장,N,기타/확인필요
72710,2020,2,상장,N,적정
72710,2020,3,상장,N,적정
72710,2020,4,상장,N,적정
72710,2021,1,상장,N,적정
72710,2021,2,상장,N,적정
72710,2021,3,상장,N,적정
72710,2021,4,상장,N,적정
72710,2022,1,상장,N,적정
72710,2022,2,상장,N,적정
72710,2022,3,상장,N,적정
72710,2022,4,상장,N,적정
72710,2023,1,상장,N,적정
72710,2023,2,상장,N,적정
72710,2023,3,상장,N,적정
72710,2023,4,상장,N,적정
72710,2024,1,상장,N,적정
72710,2024,2,상장,N,기타/확인필요
72710,2024,3,상장,N,기타/확인필요
72710,2024,4,상장,N,기타/확인필요
72710,2025,1,상장,N,기타/확인필요
72710,2025,2,상장,N,기타/확인필요
72710,2025,3,상장,N,기타/확인필요
72870,2020,1,상장,N,기타/확인필요
72870,2020,2,상장,N,적정
72870,2020,3,상장,N,적정
72870,2020,4,상장,N,적정
72870,2021,1,상장,N,적정
72870,2021,2,상장,N,적정
72870,2021,3,상장,N,적정
72870,2021,4,상장,N,적정
72870,2022,1,상장,N,적정
72870,2022,2,상장,N,적정
72870,2022,3,상장,N,적정
72870,2022,4,상장,N,적정
72870,2023,1,상장,N,적정
72870,2023,2,상장,N,적정
72870,2023,3,상장,N,적정
72870,2023,4,상장,N,적정
72870,2024,1,상장,N,적정
72870,2024,2,상장,N,기타/확인필요
72870,2024,3,상장,N,기타/확인필요
72870,2024,4,상장,N,기타/확인필요
72870,2025,1,상장,N,기타/확인필요
72870,2025,2,상장,N,기타/확인필요
72870,2025,3,상장,N,기타/확인필요
72950,2020,1,상장,N,기타/확인필요
72950,2020,2,상장,N,적정
72950,2020,3,상장,N,적정
72950,2020,4,상장,N,적정
72950,2021,1,상장,N,적정
72950,2021,2,상장,N,적정
72950,2021,3,상장,N,적정
72950,2021,4,상장,N,적정
72950,2022,1,상장,N,적정
72950,2022,2,상장,N,적정
72950,2022,3,상장,N,적정
72950,2022,4,상장,N,적정
72950,2023,1,상장,N,적정
72950,2023,2,상장,N,적정
72950,2023,3,상장,N,적정
72950,2023,4,상장,N,적정
72950,2024,1,상장,N,적정
72950,2024,2,상장,N,기타/확인필요
72950,2024,3,상장,N,기타/확인필요
72950,2024,4,상장,N,기타/확인필요
72950,2025,1,상장,N,기타/확인필요
72950,2025,2,상장,N,기타/확인필요
72950,2025,3,상장,N,기타/확인필요
72990,2020,1,상장,N,기타/확인필요
72990,2020,2,상장,N,적정
72990,2020,3,상장,N,적정
72990,2020,4,상장,N,적정
72990,2021,1,상장,N,적정
72990,2021,2,상장,N,적정
72990,2021,3,상장,N,적정
72990,2021,4,상장,N,적정
72990,2022,1,상장,N,적정
72990,2022,2,상장,N,적정
72990,2022,3,상장,N,적정
72990,2022,4,상장,N,적정
72990,2023,1,상장,N,적정
72990,2023,2,상장,N,적정
72990,2023,3,상장,N,적정
72990,2023,4,상장,N,적정
72990,2024,1,상장,N,적정
72990,2024,2,상장,N,기타/확인필요
72990,2024,3,상장,N,기타/확인필요
72990,2024,4,상장,N,기타/확인필요
72990,2025,1,상장,N,기타/확인필요
72990,2025,2,상장,N,기타/확인필요
72990,2025,3,상장,N,기타/확인필요
73010,2020,1,상장,N,기타/확인필요
73010,2020,2,상장,N,적정
73010,2020,3,상장,N,적정
73010,2020,4,상장,N,적정
73010,2021,1,상장,N,적정
73010,2021,2,상장,N,적정
73010,2021,3,상장,N,적정
73010,2021,4,상장,N,적정
73010,2022,1,상장,N,적정
73010,2022,2,상장,N,적정
73010,2022,3,상장,N,적정
73010,2022,4,상장,N,적정
73010,2023,1,상장,N,적정
73010,2023,2,상장,N,적정
73010,2023,3,상장,N,적정
73010,2023,4,상장,N,적정
73010,2024,1,상장,N,적정
73010,2024,2,상장,N,기타/확인필요
73010,2024,3,상장,N,기타/확인필요
73010,2024,4,상장,N,기타/확인필요
73010,2025,1,상장,N,기타/확인필요
73010,2025,2,상장,N,기타/확인필요
73010,2025,3,상장,N,기타/확인필요
73070,2020,1,상장폐지,N,기타/확인필요
73070,2020,2,상장폐지,N,적정
73070,2020,3,상장폐지,N,적정
73070,2020,4,상장폐지,N,적정
73070,2021,1,상장폐지,N,적정
73070,2021,2,상장폐지,N,적정
73110,2020,1,상장,N,기타/확인필요
73110,2020,2,상장,N,적정
73110,2020,3,상장,N,적정
73110,2020,4,상장,N,적정
73110,2021,1,상장,N,적정
73110,2021,2,상장,N,적정
73110,2021,3,상장,N,적정
73110,2021,4,상장,N,적정
73110,2022,1,상장,N,적정
73110,2022,2,상장,N,적정
73110,2022,3,상장,N,적정
73110,2022,4,상장,N,적정
73110,2023,1,상장,N,적정
73110,2023,2,상장,N,적정
73110,2023,3,상장,N,적정
73110,2023,4,상장,N,적정
73110,2024,1,상장,N,적정
73110,2024,2,상장,N,기타/확인필요
73110,2024,3,상장,N,기타/확인필요
73110,2024,4,상장,N,기타/확인필요
73110,2025,1,상장,N,기타/확인필요
73110,2025,2,상장,N,기타/확인필요
73110,2025,3,상장,N,기타/확인필요
73190,2020,1,상장,N,기타/확인필요
73190,2020,2,상장,N,기타/확인필요
73190,2020,3,상장,N,기타/확인필요
73190,2020,4,상장,N,기타/확인필요
73190,2021,1,상장,N,기타/확인필요
73190,2021,2,상장,N,적정
73190,2021,3,상장,N,적정
73190,2021,4,상장,N,적정
73190,2022,1,상장,N,적정
73190,2022,2,상장,N,적정
73190,2022,3,상장,N,적정
73190,2022,4,상장,N,적정
73190,2023,1,상장,N,적정
73190,2023,2,상장,N,적정
73190,2023,3,상장,N,적정
73190,2023,4,상장,N,적정
73190,2024,1,상장,N,적정
73190,2024,2,상장,N,기타/확인필요
73190,2024,3,상장,N,기타/확인필요
73190,2024,4,상장,N,기타/확인필요
73190,2025,1,상장,N,기타/확인필요
73190,2025,2,상장,N,기타/확인필요
73190,2025,3,상장,N,기타/확인필요
73240,2020,1,상장,N,기타/확인필요
73240,2020,2,상장,N,기타/확인필요
73240,2020,3,상장,N,기타/확인필요
73240,2020,4,상장,N,기타/확인필요
73240,2021,1,상장,N,기타/확인필요
73240,2021,2,상장,N,기타/확인필요
73240,2021,3,상장,N,기타/확인필요
73240,2021,4,상장,N,기타/확인필요
73240,2022,1,상장,N,기타/확인필요
73240,2022,2,상장,N,기타/확인필요
73240,2022,3,상장,N,기타/확인필요
73240,2022,4,상장,N,기타/확인필요
73240,2023,1,상장,N,기타/확인필요
73240,2023,2,상장,N,기타/확인필요
73240,2023,3,상장,N,기타/확인필요
73240,2023,4,상장,N,기타/확인필요
73240,2024,1,상장,N,기타/확인필요
73240,2024,2,상장,N,기타/확인필요
73240,2024,3,상장,N,기타/확인필요
73240,2024,4,상장,N,기타/확인필요
73240,2025,1,상장,N,기타/확인필요
73240,2025,2,상장,N,기타/확인필요
73240,2025,3,상장,N,기타/확인필요
73490,2020,1,상장,N,기타/확인필요
73490,2020,2,상장,N,기타/확인필요
73490,2020,3,상장,N,기타/확인필요
73490,2020,4,상장,N,기타/확인필요
73490,2021,1,상장,N,기타/확인필요
73490,2021,2,상장,N,적정
73490,2021,3,상장,N,적정
73490,2021,4,상장,N,적정
73490,2022,1,상장,N,적정
73490,2022,2,상장,N,적정
73490,2022,3,상장,N,적정
73490,2022,4,상장,N,적정
73490,2023,1,상장,N,적정
73490,2023,2,상장,N,적정
73490,2023,3,상장,N,적정
73490,2023,4,상장,N,적정
73490,2024,1,상장,N,적정
73490,2024,2,상장,N,기타/확인필요
73490,2024,3,상장,N,기타/확인필요
73490,2024,4,상장,N,기타/확인필요
73490,2025,1,상장,N,기타/확인필요
73490,2025,2,상장,N,기타/확인필요
73490,2025,3,상장,N,기타/확인필요
73540,2020,1,상장,N,기타/확인필요
73540,2020,2,상장,N,적정
73540,2020,3,상장,N,적정
73540,2020,4,상장,N,적정
73540,2021,1,상장,N,적정
73540,2021,2,상장,N,적정
73540,2021,3,상장,N,적정
73540,2021,4,상장,N,적정
73540,2022,1,상장,N,적정
73540,2022,2,상장,N,적정
73540,2022,3,상장,N,적정
73540,2022,4,상장,N,적정
73540,2023,1,상장,N,적정
73540,2023,2,상장,N,적정
73540,2023,3,상장,N,적정
73540,2023,4,상장,N,적정
73540,2024,1,상장,N,적정
73540,2024,2,상장,N,기타/확인필요
73540,2024,3,상장,N,기타/확인필요
73540,2024,4,상장,N,기타/확인필요
73540,2025,1,상장,N,기타/확인필요
73540,2025,2,상장,N,기타/확인필요
73540,2025,3,상장,N,기타/확인필요
73560,2020,1,상장,N,기타/확인필요
73560,2020,2,상장,N,기타/확인필요
73560,2020,3,상장,N,기타/확인필요
73560,2020,4,상장,N,기타/확인필요
73560,2021,1,상장,N,기타/확인필요
73560,2021,2,상장,N,기타/확인필요
73560,2021,3,상장,N,기타/확인필요
73560,2021,4,상장,N,기타/확인필요
73560,2022,1,상장,N,기타/확인필요
73560,2022,2,상장,N,기타/확인필요
73560,2022,3,상장,N,기타/확인필요
73560,2022,4,상장,N,기타/확인필요
73560,2023,1,상장,N,기타/확인필요
73560,2023,2,상장,N,기타/확인필요
73560,2023,3,상장,N,기타/확인필요
73560,2023,4,상장,N,기타/확인필요
73560,2024,1,상장,N,기타/확인필요
73560,2024,2,상장,N,기타/확인필요
73560,2024,3,상장,N,기타/확인필요
73560,2024,4,상장,N,기타/확인필요
73560,2025,1,상장,N,기타/확인필요
73560,2025,2,상장,N,기타/확인필요
73560,2025,3,상장,N,기타/확인필요
73570,2020,1,상장,N,기타/확인필요
73570,2020,2,상장,N,적정
73570,2020,3,상장,N,적정
73570,2020,4,상장,N,적정
73570,2021,1,상장,N,적정
73570,2021,2,상장,N,적정
73570,2021,3,상장,N,적정
73570,2021,4,상장,N,적정
73570,2022,1,상장,N,적정
73570,2022,2,상장,N,적정
73570,2022,3,상장,N,적정
73570,2022,4,상장,N,적정
73570,2023,1,상장,N,적정
73570,2023,2,상장,N,적정
73570,2023,3,상장,N,적정
73570,2023,4,상장,N,적정
73570,2024,1,상장,N,적정
73570,2024,2,상장,N,기타/확인필요
73570,2024,3,상장,N,기타/확인필요
73570,2024,4,상장,N,기타/확인필요
73570,2025,1,상장,Y,기타/확인필요
73570,2025,2,상장,Y,기타/확인필요
73570,2025,3,상장,Y,기타/확인필요
73640,2020,1,상장,N,기타/확인필요
73640,2020,2,상장,N,적정
73640,2020,3,상장,N,적정
73640,2020,4,상장,N,적정
73640,2021,1,상장,N,적정
73640,2021,2,상장,N,적정
73640,2021,3,상장,N,적정
73640,2021,4,상장,N,적정
73640,2022,1,상장,N,적정
73640,2022,2,상장,N,적정
73640,2022,3,상장,N,적정
73640,2022,4,상장,N,적정
73640,2023,1,상장,N,적정
73640,2023,2,상장,N,의견거절
73640,2023,3,상장,N,의견거절
73640,2023,4,상장,N,의견거절
73640,2024,1,상장,Y,의견거절
73640,2024,2,상장,Y,의견거절
73640,2024,3,상장,Y,의견거절
73640,2024,4,상장,Y,의견거절
73640,2025,1,상장,Y,의견거절
73640,2025,2,상장,Y,기타/확인필요
73640,2025,3,상장,Y,기타/확인필요
74430,2020,1,상장,N,기타/확인필요
74430,2020,2,상장,N,적정
74430,2020,3,상장,N,적정
74430,2020,4,상장,N,적정
74430,2021,1,상장,N,적정
74430,2021,2,상장,N,적정
74430,2021,3,상장,N,적정
74430,2021,4,상장,N,적정
74430,2022,1,상장,N,적정
74430,2022,2,상장,N,적정
74430,2022,3,상장,N,적정
74430,2022,4,상장,N,적정
74430,2023,1,상장,N,적정
74430,2023,2,상장,N,적정
74430,2023,3,상장,N,적정
74430,2023,4,상장,N,적정
74430,2024,1,상장,N,적정
74430,2024,2,상장,N,기타/확인필요
74430,2024,3,상장,N,기타/확인필요
74430,2024,4,상장,N,기타/확인필요
74430,2025,1,상장,N,기타/확인필요
74430,2025,2,상장,N,기타/확인필요
74430,2025,3,상장,N,기타/확인필요
74600,2020,1,상장,N,기타/확인필요
74600,2020,2,상장,N,적정
74600,2020,3,상장,N,적정
74600,2020,4,상장,N,적정
74600,2021,1,상장,N,적정
74600,2021,2,상장,N,적정
74600,2021,3,상장,N,적정
74600,2021,4,상장,N,적정
74600,2022,1,상장,N,적정
74600,2022,2,상장,N,적정
74600,2022,3,상장,N,적정
74600,2022,4,상장,N,적정
74600,2023,1,상장,N,적정
74600,2023,2,상장,N,적정
74600,2023,3,상장,N,적정
74600,2023,4,상장,N,적정
74600,2024,1,상장,N,적정
74600,2024,2,상장,N,기타/확인필요
74600,2024,3,상장,N,기타/확인필요
74600,2024,4,상장,N,기타/확인필요
74600,2025,1,상장,N,기타/확인필요
74600,2025,2,상장,N,기타/확인필요
74600,2025,3,상장,N,기타/확인필요
74610,2020,1,상장,N,기타/확인필요
74610,2020,2,상장,N,적정
74610,2020,3,상장,N,적정
74610,2020,4,상장,N,적정
74610,2021,1,상장,N,적정
74610,2021,2,상장,N,적정
74610,2021,3,상장,N,적정
74610,2021,4,상장,N,적정
74610,2022,1,상장,N,적정
74610,2022,2,상장,N,적정
74610,2022,3,상장,N,적정
74610,2022,4,상장,N,적정
74610,2023,1,상장,N,적정
74610,2023,2,상장,N,적정
74610,2023,3,상장,N,적정
74610,2023,4,상장,N,적정
74610,2024,1,상장,N,적정
74610,2024,2,상장,N,의견거절
74610,2024,3,상장,N,의견거절
74610,2024,4,상장,N,의견거절
74610,2025,1,상장,Y,의견거절
74610,2025,2,상장,Y,기타/확인필요
74610,2025,3,상장,Y,기타/확인필요
75130,2020,1,상장,N,기타/확인필요
75130,2020,2,상장,N,적정
75130,2020,3,상장,N,적정
75130,2020,4,상장,N,적정
75130,2021,1,상장,N,적정
75130,2021,2,상장,N,적정
75130,2021,3,상장,N,적정
75130,2021,4,상장,N,적정
75130,2022,1,상장,N,적정
75130,2022,2,상장,N,적정
75130,2022,3,상장,N,적정
75130,2022,4,상장,N,적정
75130,2023,1,상장,N,적정
75130,2023,2,상장,N,적정
75130,2023,3,상장,N,적정
75130,2023,4,상장,N,적정
75130,2024,1,상장,N,적정
75130,2024,2,상장,N,기타/확인필요
75130,2024,3,상장,N,기타/확인필요
75130,2024,4,상장,N,기타/확인필요
75130,2025,1,상장,N,기타/확인필요
75130,2025,2,상장,N,기타/확인필요
75130,2025,3,상장,N,기타/확인필요
75180,2020,1,상장,N,기타/확인필요
75180,2020,2,상장,N,적정
75180,2020,3,상장,N,적정
75180,2020,4,상장,N,적정
75180,2021,1,상장,N,적정
75180,2021,2,상장,N,적정
75180,2021,3,상장,N,적정
75180,2021,4,상장,N,적정
75180,2022,1,상장,N,적정
75180,2022,2,상장,N,적정
75180,2022,3,상장,N,적정
75180,2022,4,상장,N,적정
75180,2023,1,상장,N,적정
75180,2023,2,상장,N,적정
75180,2023,3,상장,N,적정
75180,2023,4,상장,N,적정
75180,2024,1,상장,N,적정
75180,2024,2,상장,N,기타/확인필요
75180,2024,3,상장,N,기타/확인필요
75180,2024,4,상장,N,기타/확인필요
75180,2025,1,상장,N,기타/확인필요
75180,2025,2,상장,N,기타/확인필요
75180,2025,3,상장,N,기타/확인필요
75580,2020,1,상장,N,기타/확인필요
75580,2020,2,상장,N,적정
75580,2020,3,상장,N,적정
75580,2020,4,상장,N,적정
75580,2021,1,상장,N,적정
75580,2021,2,상장,N,적정
75580,2021,3,상장,N,적정
75580,2021,4,상장,N,적정
75580,2022,1,상장,N,적정
75580,2022,2,상장,N,적정
75580,2022,3,상장,N,적정
75580,2022,4,상장,N,적정
75580,2023,1,상장,N,적정
75580,2023,2,상장,N,적정
75580,2023,3,상장,N,적정
75580,2023,4,상장,N,적정
75580,2024,1,상장,N,적정
75580,2024,2,상장,N,기타/확인필요
75580,2024,3,상장,N,기타/확인필요
75580,2024,4,상장,N,기타/확인필요
75580,2025,1,상장,N,기타/확인필요
75580,2025,2,상장,N,기타/확인필요
75580,2025,3,상장,N,기타/확인필요
75970,2020,1,상장,N,기타/확인필요
75970,2020,2,상장,N,적정
75970,2020,3,상장,N,적정
75970,2020,4,상장,N,적정
75970,2021,1,상장,N,적정
75970,2021,2,상장,N,적정
75970,2021,3,상장,N,적정
75970,2021,4,상장,N,적정
75970,2022,1,상장,N,적정
75970,2022,2,상장,N,적정
75970,2022,3,상장,N,적정
75970,2022,4,상장,N,적정
75970,2023,1,상장,N,적정
75970,2023,2,상장,N,적정
75970,2023,3,상장,N,적정
75970,2023,4,상장,N,적정
75970,2024,1,상장,N,적정
75970,2024,2,상장,N,기타/확인필요
75970,2024,3,상장,N,기타/확인필요
75970,2024,4,상장,N,기타/확인필요
75970,2025,1,상장,N,기타/확인필요
75970,2025,2,상장,N,기타/확인필요
75970,2025,3,상장,N,기타/확인필요
76080,2020,1,상장,N,기타/확인필요
76080,2020,2,상장,N,적정
76080,2020,3,상장,N,적정
76080,2020,4,상장,N,적정
76080,2021,1,상장,N,적정
76080,2021,2,상장,N,적정
76080,2021,3,상장,N,적정
76080,2021,4,상장,N,적정
76080,2022,1,상장,N,적정
76080,2022,2,상장,N,적정
76080,2022,3,상장,N,적정
76080,2022,4,상장,N,적정
76080,2023,1,상장,N,적정
76080,2023,2,상장,N,적정
76080,2023,3,상장,N,적정
76080,2023,4,상장,N,적정
76080,2024,1,상장,N,적정
76080,2024,2,상장,N,기타/확인필요
76080,2024,3,상장,N,기타/확인필요
76080,2024,4,상장,N,기타/확인필요
76080,2025,1,상장,N,기타/확인필요
76080,2025,2,상장,N,기타/확인필요
76080,2025,3,상장,N,기타/확인필요
76610,2020,1,상장,N,기타/확인필요
76610,2020,2,상장,N,적정
76610,2020,3,상장,N,적정
76610,2020,4,상장,N,적정
76610,2021,1,상장,N,적정
76610,2021,2,상장,N,적정
76610,2021,3,상장,N,적정
76610,2021,4,상장,N,적정
76610,2022,1,상장,N,적정
76610,2022,2,상장,N,적정
76610,2022,3,상장,N,적정
76610,2022,4,상장,N,적정
76610,2023,1,상장,N,적정
76610,2023,2,상장,N,적정
76610,2023,3,상장,N,적정
76610,2023,4,상장,N,적정
76610,2024,1,상장,N,적정
76610,2024,2,상장,N,기타/확인필요
76610,2024,3,상장,N,기타/확인필요
76610,2024,4,상장,N,기타/확인필요
76610,2025,1,상장,N,기타/확인필요
76610,2025,2,상장,N,기타/확인필요
76610,2025,3,상장,N,기타/확인필요
77360,2020,1,상장,N,기타/확인필요
77360,2020,2,상장,N,적정
77360,2020,3,상장,N,적정
77360,2020,4,상장,N,적정
77360,2021,1,상장,N,적정
77360,2021,2,상장,N,적정
77360,2021,3,상장,N,적정
77360,2021,4,상장,N,적정
77360,2022,1,상장,N,적정
77360,2022,2,상장,N,적정
77360,2022,3,상장,N,적정
77360,2022,4,상장,N,적정
77360,2023,1,상장,N,적정
77360,2023,2,상장,N,적정
77360,2023,3,상장,N,적정
77360,2023,4,상장,N,적정
77360,2024,1,상장,N,적정
77360,2024,2,상장,N,기타/확인필요
77360,2024,3,상장,N,기타/확인필요
77360,2024,4,상장,N,기타/확인필요
77360,2025,1,상장,N,기타/확인필요
77360,2025,2,상장,N,기타/확인필요
77360,2025,3,상장,N,기타/확인필요
77500,2020,1,상장,N,기타/확인필요
77500,2020,2,상장,N,기타/확인필요
77500,2020,3,상장,N,기타/확인필요
77500,2020,4,상장,N,기타/확인필요
77500,2021,1,상장,N,기타/확인필요
77500,2021,2,상장,N,기타/확인필요
77500,2021,3,상장,N,기타/확인필요
77500,2021,4,상장,N,기타/확인필요
77500,2022,1,상장,N,기타/확인필요
77500,2022,2,상장,N,기타/확인필요
