stock_code,year,quarter,상장폐지 여부,관리종목 여부,감사의견,Y_label
43200,2025,3,상장,N,기타/확인필요,0
43220,2020,1,상장,N,기타/확인필요,0
43220,2020,2,상장,N,적정,0
43220,2020,3,상장,N,적정,0
43220,2020,4,상장,N,적정,0
43220,2021,1,상장,N,적정,0
43220,2021,2,상장,N,적정,0
43220,2021,3,상장,N,적정,0
43220,2021,4,상장,N,적정,0
43220,2022,1,상장,N,적정,0
43220,2022,2,상장,N,적정,0
43220,2022,3,상장,N,적정,0
43220,2022,4,상장,N,적정,0
43220,2023,1,상장,N,적정,0
43220,2023,2,상장,N,적정,0
43220,2023,3,상장,N,적정,0
43220,2023,4,상장,N,적정,0
43220,2024,1,상장,N,적정,0
43220,2024,2,상장,N,기타/확인필요,0
43220,2024,3,상장,N,기타/확인필요,0
43220,2024,4,상장,N,기타/확인필요,0
43220,2025,1,상장,Y,기타/확인필요,1
43220,2025,2,상장,Y,기타/확인필요,1
43220,2025,3,상장,Y,기타/확인필요,1
43260,2020,1,상장,N,기타/확인필요,0
43260,2020,2,상장,N,적정,0
43260,2020,3,상장,N,적정,0
43260,2020,4,상장,N,적정,0
43260,2021,1,상장,N,적정,0
43260,2021,2,상장,N,적정,0
43260,2021,3,상장,N,적정,0
43260,2021,4,상장,N,적정,0
43260,2022,1,상장,N,적정,0
43260,2022,2,상장,N,적정,0
43260,2022,3,상장,N,적정,0
43260,2022,4,상장,N,적정,0
43260,2023,1,상장,N,적정,0
43260,2023,2,상장,N,적정,0
43260,2023,3,상장,N,적정,0
43260,2023,4,상장,N,적정,0
43260,2024,1,상장,N,적정,0
43260,2024,2,상장,N,기타/확인필요,0
43260,2024,3,상장,N,기타/확인필요,0
43260,2024,4,상장,N,기타/확인필요,0
43260,2025,1,상장,N,기타/확인필요,0
43260,2025,2,상장,N,기타/확인필요,0
43260,2025,3,상장,N,기타/확인필요,0
43290,2020,1,상장폐지,N,기타/확인필요,1
43290,2020,2,상장폐지,N,적정,1
43290,2020,3,상장폐지,N,적정,1
43290,2020,4,상장폐지,N,적정,1
43290,2021,1,상장폐지,N,적정,1
43340,2020,1,상장,N,기타/확인필요,0
43340,2020,2,상장,N,적정,0
43340,2020,3,상장,N,적정,0
43340,2020,4,상장,N,적정,0
43340,2021,1,상장,N,적정,0
43340,2021,2,상장,N,적정,0
43340,2021,3,상장,N,적정,0
43340,2021,4,상장,N,적정,0
43340,2022,1,상장,N,적정,0
43340,2022,2,상장,N,적정,0
43340,2022,3,상장,N,적정,0
43340,2022,4,상장,N,적정,0
43340,2023,1,상장,N,적정,0
43340,2023,2,상장,N,적정,0
43340,2023,3,상장,N,적정,0
43340,2023,4,상장,N,적정,0
43340,2024,1,상장,N,적정,0
43340,2024,2,상장,N,기타/확인필요,0
43340,2024,3,상장,N,기타/확인필요,0
43340,2024,4,상장,N,기타/확인필요,0
43340,2025,1,상장,N,기타/확인필요,0
43340,2025,2,상장,N,기타/확인필요,0
43340,2025,3,상장,N,기타/확인필요,0
43360,2020,1,상장,N,기타/확인필요,0
43360,2020,2,상장,N,적정,0
43360,2020,3,상장,N,적정,0
43360,2020,4,상장,N,적정,0
43360,2021,1,상장,N,적정,0
43360,2021,2,상장,N,적정,0
43360,2021,3,상장,N,적정,0
43360,2021,4,상장,N,적정,0
43360,2022,1,상장,N,적정,0
43360,2022,2,상장,N,적정,0
43360,2022,3,상장,N,적정,0
43360,2022,4,상장,N,적정,0
43360,2023,1,상장,N,적정,0
43360,2023,2,상장,N,적정,0
43360,2023,3,상장,N,적정,0
43360,2023,4,상장,N,적정,0
43360,2024,1,상장,N,적정,0
43360,2024,2,상장,N,기타/확인필요,0
43360,2024,3,상장,N,기타/확인필요,0
43360,2024,4,상장,N,기타/확인필요,0
43360,2025,1,상장,N,기타/확인필요,0
43360,2025,2,상장,N,기타/확인필요,0
43360,2025,3,상장,N,기타/확인필요,0
43370,2020,1,상장,N,기타/확인필요,0
43370,2020,2,상장,N,적정,0
43370,2020,3,상장,N,적정,0
43370,2020,4,상장,N,적정,0
43370,2021,1,상장,N,적정,0
43370,2021,2,상장,N,적정,0
43370,2021,3,상장,N,적정,0
43370,2021,4,상장,N,적정,0
43370,2022,1,상장,N,적정,0
43370,2022,2,상장,N,적정,0
43370,2022,3,상장,N,적정,0
43370,2022,4,상장,N,적정,0
43370,2023,1,상장,N,적정,0
43370,2023,2,상장,N,적정,0
43370,2023,3,상장,N,적정,0
43370,2023,4,상장,N,적정,0
43370,2024,1,상장,N,적정,0
43370,2024,2,상장,N,기타/확인필요,0
43370,2024,3,상장,N,기타/확인필요,0
43370,2024,4,상장,N,기타/확인필요,0
43370,2025,1,상장,N,기타/확인필요,0
43370,2025,2,상장,N,기타/확인필요,0
43370,2025,3,상장,N,기타/확인필요,0
43590,2020,1,상장,N,기타/확인필요,0
43590,2020,2,상장,N,적정,0
43590,2020,3,상장,N,적정,0
43590,2020,4,상장,N,적정,0
43590,2021,1,상장,N,적정,0
43590,2021,2,상장,N,적정,0
43590,2021,3,상장,N,적정,0
43590,2021,4,상장,N,적정,0
43590,2022,1,상장,N,적정,0
43590,2022,2,상장,N,적정,0
43590,2022,3,상장,N,적정,0
43590,2022,4,상장,N,적정,0
43590,2023,1,상장,N,적정,0
43590,2023,2,상장,N,적정,0
43590,2023,3,상장,N,적정,0
43590,2023,4,상장,N,적정,0
43590,2024,1,상장,N,적정,0
43590,2024,2,상장,N,기타/확인필요,0
43590,2024,3,상장,N,기타/확인필요,0
43590,2024,4,상장,N,기타/확인필요,0
43590,2025,1,상장,N,기타/확인필요,0
43590,2025,2,상장,N,기타/확인필요,0
43590,2025,3,상장,N,기타/확인필요,0
43610,2020,1,상장,N,기타/확인필요,0
43610,2020,2,상장,N,기타/확인필요,0
43610,2020,3,상장,N,기타/확인필요,0
43610,2020,4,상장,N,기타/확인필요,0
43610,2021,1,상장,N,기타/확인필요,0
43610,2021,2,상장,N,기타/확인필요,0
43610,2021,3,상장,N,기타/확인필요,0
43610,2021,4,상장,N,기타/확인필요,0
43610,2022,1,상장,N,기타/확인필요,0
43610,2022,2,상장,N,기타/확인필요,0
43610,2022,3,상장,N,기타/확인필요,0
43610,2022,4,상장,N,기타/확인필요,0
43610,2023,1,상장,N,기타/확인필요,0
43610,2023,2,상장,N,적정,0
43610,2023,3,상장,N,적정,0
43610,2023,4,상장,N,적정,0
43610,2024,1,상장,N,적정,0
43610,2024,2,상장,N,기타/확인필요,0
43610,2024,3,상장,N,기타/확인필요,0
43610,2024,4,상장,N,기타/확인필요,0
43610,2025,1,상장,N,기타/확인필요,0
43610,2025,2,상장,N,기타/확인필요,0
43610,2025,3,상장,N,기타/확인필요,0
43650,2020,1,상장,N,기타/확인필요,0
43650,2020,2,상장,N,적정,0
43650,2020,3,상장,N,적정,0
43650,2020,4,상장,N,적정,0
43650,2021,1,상장,N,적정,0
43650,2021,2,상장,N,적정,0
43650,2021,3,상장,N,적정,0
43650,2021,4,상장,N,적정,0
43650,2022,1,상장,N,적정,0
43650,2022,2,상장,N,적정,0
43650,2022,3,상장,N,적정,0
43650,2022,4,상장,N,적정,0
43650,2023,1,상장,N,적정,0
43650,2023,2,상장,N,적정,0
43650,2023,3,상장,N,적정,0
43650,2023,4,상장,N,적정,0
43650,2024,1,상장,N,적정,0
43650,2024,2,상장,N,기타/확인필요,0
43650,2024,3,상장,N,기타/확인필요,0
43650,2024,4,상장,N,기타/확인필요,0
43650,2025,1,상장,N,기타/확인필요,0
43650,2025,2,상장,N,기타/확인필요,0
43650,2025,3,상장,N,기타/확인필요,0
43710,2020,1,상장,N,기타/확인필요,0
43710,2020,2,상장,N,적정,0
43710,2020,3,상장,N,적정,0
43710,2020,4,상장,N,적정,0
43710,2021,1,상장,N,적정,0
43710,2021,2,상장,N,적정,0
43710,2021,3,상장,N,적정,0
43710,2021,4,상장,N,적정,0
43710,2022,1,상장,N,적정,0
43710,2022,2,상장,N,적정,0
43710,2022,3,상장,N,적정,0
43710,2022,4,상장,N,적정,0
43710,2023,1,상장,N,적정,0
43710,2023,2,상장,N,적정,0
43710,2023,3,상장,N,적정,0
43710,2023,4,상장,N,적정,0
43710,2024,1,상장,N,적정,0
43710,2024,2,상장,N,기타/확인필요,0
43710,2024,3,상장,N,기타/확인필요,0
43710,2024,4,상장,N,기타/확인필요,0
43710,2025,1,상장,N,기타/확인필요,0
43710,2025,2,상장,N,기타/확인필요,0
43710,2025,3,상장,N,기타/확인필요,0
43910,2020,1,상장,N,기타/확인필요,0
43910,2020,2,상장,N,적정,0
43910,2020,3,상장,N,적정,0
43910,2020,4,상장,N,적정,0
43910,2021,1,상장,N,적정,0
43910,2021,2,상장,N,적정,0
43910,2021,3,상장,N,적정,0
43910,2021,4,상장,N,적정,0
43910,2022,1,상장,N,적정,0
43910,2022,2,상장,N,적정,0
43910,2022,3,상장,N,적정,0
43910,2022,4,상장,N,적정,0
43910,2023,1,상장,N,적정,0
43910,2023,2,상장,N,적정,0
43910,2023,3,상장,N,적정,0
43910,2023,4,상장,N,적정,0
43910,2024,1,상장,N,적정,0
43910,2024,2,상장,N,기타/확인필요,0
43910,2024,3,상장,N,기타/확인필요,0
43910,2024,4,상장,N,기타/확인필요,0
43910,2025,1,상장,N,기타/확인필요,0
43910,2025,2,상장,N,기타/확인필요,0
43910,2025,3,상장,N,기타/확인필요,0
44060,2020,1,상장폐지,N,기타/확인필요,1
44060,2020,2,상장폐지,N,적정,1
44060,2020,3,상장폐지,N,적정,1
44060,2020,4,상장폐지,N,적정,1
44060,2021,1,상장폐지,N,적정,1
44060,2021,2,상장폐지,N,적정,1
44060,2021,3,상장폐지,N,적정,1
44060,2021,4,상장폐지,N,적정,1
44060,2022,1,상장폐지,N,적정,1
44060,2022,2,상장폐지,N,적정,1
44060,2022,3,상장폐지,N,적정,1
44060,2022,4,상장폐지,N,적정,1
44060,2023,1,상장폐지,N,적정,1
44060,2023,2,상장폐지,N,적정,1
44060,2023,3,상장폐지,N,적정,1
44060,2023,4,상장폐지,N,적정,1
44060,2024,1,상장폐지,N,적정,1
44060,2024,2,상장폐지,N,기타/확인필요,1
44060,2024,3,상장폐지,N,기타/확인필요,1
44060,2024,4,상장폐지,N,기타/확인필요,1
44060,2025,1,상장폐지,N,기타/확인필요,1
44060,2025,2,상장폐지,N,기타/확인필요,1
44060,2025,3,상장폐지,N,기타/확인필요,1
44180,2020,1,상장,N,기타/확인필요,0
44180,2020,2,상장,N,적정,0
44180,2020,3,상장,N,적정,0
44180,2020,4,상장,N,적정,0
44180,2021,1,상장,N,적정,0
44180,2021,2,상장,N,적정,0
44180,2021,3,상장,N,적정,0
44180,2021,4,상장,N,적정,0
44180,2022,1,상장,N,적정,0
44180,2022,2,상장,N,적정,0
44180,2022,3,상장,N,적정,0
44180,2022,4,상장,N,적정,0
44180,2023,1,상장,N,적정,0
44180,2023,2,상장,N,적정,0
44180,2023,3,상장,N,적정,0
44180,2023,4,상장,N,적정,0
44180,2024,1,상장,N,적정,0
44180,2024,2,상장,N,기타/확인필요,0
44180,2024,3,상장,N,기타/확인필요,0
44180,2024,4,상장,N,기타/확인필요,0
44180,2025,1,상장,N,기타/확인필요,0
44180,2025,2,상장,N,기타/확인필요,0
44180,2025,3,상장,N,기타/확인필요,0
44340,2020,1,상장,N,기타/확인필요,0
44340,2020,2,상장,N,적정,0
44340,2020,3,상장,N,적정,0
44340,2020,4,상장,N,적정,0
44340,2021,1,상장,N,적정,0
44340,2021,2,상장,N,적정,0
44340,2021,3,상장,N,적정,0
44340,2021,4,상장,N,적정,0
44340,2022,1,상장,N,적정,0
44340,2022,2,상장,N,적정,0
44340,2022,3,상장,N,적정,0
44340,2022,4,상장,N,적정,0
44340,2023,1,상장,N,적정,0
44340,2023,2,상장,N,적정,0
44340,2023,3,상장,N,적정,0
44340,2023,4,상장,N,적정,0
44340,2024,1,상장,N,적정,0
44340,2024,2,상장,N,기타/확인필요,0
44340,2024,3,상장,N,기타/확인필요,0
44340,2024,4,상장,N,기타/확인필요,0
44340,2025,1,상장,N,기타/확인필요,0
44340,2025,2,상장,N,기타/확인필요,0
44340,2025,3,상장,N,기타/확인필요,0
44380,2020,1,상장,N,기타/확인필요,0
44380,2020,2,상장,N,적정,0
44380,2020,3,상장,N,적정,0
44380,2020,4,상장,N,적정,0
44380,2021,1,상장,N,적정,0
44380,2021,2,상장,N,적정,0
44380,2021,3,상장,N,적정,0
44380,2021,4,상장,N,적정,0
44380,2022,1,상장,N,적정,0
44380,2022,2,상장,N,적정,0
44380,2022,3,상장,N,적정,0
44380,2022,4,상장,N,적정,0
44380,2023,1,상장,N,적정,0
44380,2023,2,상장,N,적정,0
44380,2023,3,상장,N,적정,0
44380,2023,4,상장,N,적정,0
44380,2024,1,상장,N,적정,0
44380,2024,2,상장,N,기타/확인필요,0
44380,2024,3,상장,N,기타/확인필요,0
44380,2024,4,상장,N,기타/확인필요,0
44380,2025,1,상장,N,기타/확인필요,0
44380,2025,2,상장,N,기타/확인필요,0
44380,2025,3,상장,N,기타/확인필요,0
44450,2020,1,상장,N,기타/확인필요,0
44450,2020,2,상장,N,적정,0
44450,2020,3,상장,N,적정,0
44450,2020,4,상장,N,적정,0
44450,2021,1,상장,N,적정,0
44450,2021,2,상장,N,적정,0
44450,2021,3,상장,N,적정,0
44450,2021,4,상장,N,적정,0
44450,2022,1,상장,N,적정,0
44450,2022,2,상장,N,적정,0
44450,2022,3,상장,N,적정,0
44450,2022,4,상장,N,적정,0
44450,2023,1,상장,N,적정,0
44450,2023,2,상장,N,적정,0
44450,2023,3,상장,N,적정,0
44450,2023,4,상장,N,적정,0
44450,2024,1,상장,N,적정,0
44450,2024,2,상장,N,기타/확인필요,0
44450,2024,3,상장,N,기타/확인필요,0
44450,2024,4,상장,N,기타/확인필요,0
44450,2025,1,상장,N,기타/확인필요,0
44450,2025,2,상장,N,기타/확인필요,0
44450,2025,3,상장,N,기타/확인필요,0
44480,2020,1,상장,N,기타/확인필요,0
44480,2020,2,상장,N,적정,0
44480,2020,3,상장,N,적정,0
44480,2020,4,상장,N,적정,0
44480,2021,1,상장,N,적정,0
44480,2021,2,상장,N,적정,0
44480,2021,3,상장,N,적정,0
44480,2021,4,상장,N,적정,0
44480,2022,1,상장,N,적정,0
44480,2022,2,상장,N,적정,0
44480,2022,3,상장,N,적정,0
44480,2022,4,상장,N,적정,0
44480,2023,1,상장,N,적정,0
44480,2023,2,상장,N,적정,0
44480,2023,3,상장,N,적정,0
44480,2023,4,상장,N,적정,0
44480,2024,1,상장,N,적정,0
44480,2024,2,상장,N,기타/확인필요,0
44480,2024,3,상장,N,기타/확인필요,0
44480,2024,4,상장,N,기타/확인필요,0
44480,2025,1,상장,N,기타/확인필요,0
44480,2025,2,상장,N,기타/확인필요,0
44480,2025,3,상장,N,기타/확인필요,0
44490,2020,1,상장,N,기타/확인필요,0
44490,2020,2,상장,N,기타/확인필요,0
44490,2020,3,상장,N,기타/확인필요,0
44490,2020,4,상장,N,기타/확인필요,0
44490,2021,1,상장,N,기타/확인필요,0
44490,2021,2,상장,N,적정,0
44490,2021,3,상장,N,적정,0
44490,2021,4,상장,N,적정,0
44490,2022,1,상장,N,적정,0
44490,2022,2,상장,N,적정,0
44490,2022,3,상장,N,적정,0
44490,2022,4,상장,N,적정,0
44490,2023,1,상장,N,적정,0
44490,2023,2,상장,N,적정,0
44490,2023,3,상장,N,적정,0
44490,2023,4,상장,N,적정,0
44490,2024,1,상장,N,적정,0
44490,2024,2,상장,N,기타/확인필요,0
44490,2024,3,상장,N,기타/확인필요,0
44490,2024,4,상장,N,기타/확인필요,0
44490,2025,1,상장,N,기타/확인필요,0
44490,2025,2,상장,N,기타/확인필요,0
44490,2025,3,상장,N,기타/확인필요,0
44780,2020,1,상장,N,기타/확인필요,0
44780,2020,2,상장,N,적정,0
44780,2020,3,상장,N,적정,0
44780,2020,4,상장,N,적정,0
44780,2021,1,상장,N,적정,0
44780,2021,2,상장,N,적정,0
44780,2021,3,상장,N,적정,0
44780,2021,4,상장,N,적정,0
44780,2022,1,상장,N,적정,0
44780,2022,2,상장,N,적정,0
44780,2022,3,상장,N,적정,0
44780,2022,4,상장,N,적정,0
44780,2023,1,상장,N,적정,0
44780,2023,2,상장,N,적정,0
44780,2023,3,상장,N,적정,0
44780,2023,4,상장,N,적정,0
44780,2024,1,상장,N,적정,0
44780,2024,2,상장,N,기타/확인필요,0
44780,2024,3,상장,N,기타/확인필요,0
44780,2024,4,상장,N,기타/확인필요,0
44780,2025,1,상장,N,기타/확인필요,0
44780,2025,2,상장,N,기타/확인필요,0
44780,2025,3,상장,N,기타/확인필요,0
44820,2020,1,상장,N,기타/확인필요,0
44820,2020,2,상장,N,적정,0
44820,2020,3,상장,N,적정,0
44820,2020,4,상장,N,적정,0
44820,2021,1,상장,N,적정,0
44820,2021,2,상장,N,적정,0
44820,2021,3,상장,N,적정,0
44820,2021,4,상장,N,적정,0
44820,2022,1,상장,N,적정,0
44820,2022,2,상장,N,적정,0
44820,2022,3,상장,N,적정,0
44820,2022,4,상장,N,적정,0
44820,2023,1,상장,N,적정,0
44820,2023,2,상장,N,적정,0
44820,2023,3,상장,N,적정,0
44820,2023,4,상장,N,적정,0
44820,2024,1,상장,N,적정,0
44820,2024,2,상장,N,기타/확인필요,0
44820,2024,3,상장,N,기타/확인필요,0
44820,2024,4,상장,N,기타/확인필요,0
44820,2025,1,상장,N,기타/확인필요,0
44820,2025,2,상장,N,기타/확인필요,0
44820,2025,3,상장,N,기타/확인필요,0
44960,2020,1,상장,N,기타/확인필요,0
44960,2020,2,상장,N,적정,0
44960,2020,3,상장,N,적정,0
44960,2020,4,상장,N,적정,0
44960,2021,1,상장,N,적정,0
44960,2021,2,상장,N,적정,0
44960,2021,3,상장,N,적정,0
44960,2021,4,상장,N,적정,0
44960,2022,1,상장,N,적정,0
44960,2022,2,상장,N,적정,0
44960,2022,3,상장,N,적정,0
44960,2022,4,상장,N,적정,0
44960,2023,1,상장,N,적정,0
44960,2023,2,상장,N,적정,0
44960,2023,3,상장,N,적정,0
44960,2023,4,상장,N,적정,0
44960,2024,1,상장,N,적정,0
44960,2024,2,상장,N,기타/확인필요,0
44960,2024,3,상장,N,기타/확인필요,0
44960,2024,4,상장,N,기타/확인필요,0
44960,2025,1,상장,N,기타/확인필요,0
44960,2025,2,상장,N,기타/확인필요,0
44960,2025,3,상장,N,기타/확인필요,0
44990,2023,4,상장,N,적정,0
44990,2024,4,상장,N,기타/확인필요,0
44990,2025,1,상장,N,기타/확인필요,0
44990,2025,2,상장,N,기타/확인필요,0
44990,2025,3,상장,N,기타/확인필요,0
45060,2020,1,상장,N,기타/확인필요,0
45060,2020,2,상장,N,적정,0
45060,2020,3,상장,N,적정,0
45060,2020,4,상장,N,적정,0
45060,2021,1,상장,N,적정,0
45060,2021,2,상장,N,적정,0
45060,2021,3,상장,N,적정,0
45060,2021,4,상장,N,적정,0
45060,2022,1,상장,N,적정,0
45060,2022,2,상장,N,적정,0
45060,2022,3,상장,N,적정,0
45060,2022,4,상장,N,적정,0
45060,2023,1,상장,N,적정,0
45060,2023,2,상장,N,적정,0
45060,2023,3,상장,N,적정,0
45060,2023,4,상장,N,적정,0
45060,2024,1,상장,N,적정,0
45060,2024,2,상장,N,기타/확인필요,0
45060,2024,3,상장,N,기타/확인필요,0
45060,2024,4,상장,N,기타/확인필요,0
45060,2025,1,상장,N,기타/확인필요,0
45060,2025,2,상장,N,기타/확인필요,0
45060,2025,3,상장,N,기타/확인필요,0
45100,2020,1,상장,N,기타/확인필요,0
45100,2020,2,상장,N,적정,0
45100,2020,3,상장,N,적정,0
45100,2020,4,상장,N,적정,0
45100,2021,1,상장,N,적정,0
45100,2021,2,상장,N,적정,0
45100,2021,3,상장,N,적정,0
45100,2021,4,상장,N,적정,0
45100,2022,1,상장,N,적정,0
45100,2022,2,상장,N,적정,0
45100,2022,3,상장,N,적정,0
45100,2022,4,상장,N,적정,0
45100,2023,1,상장,N,적정,0
45100,2023,2,상장,N,적정,0
45100,2023,3,상장,N,적정,0
45100,2023,4,상장,N,적정,0
45100,2024,1,상장,N,적정,0
45100,2024,2,상장,N,기타/확인필요,0
45100,2024,3,상장,N,기타/확인필요,0
45100,2024,4,상장,N,기타/확인필요,0
45100,2025,1,상장,N,기타/확인필요,0
45100,2025,2,상장,N,기타/확인필요,0
45100,2025,3,상장,N,기타/확인필요,0
45300,2020,1,상장,N,기타/확인필요,0
45300,2020,2,상장,N,적정,0
45300,2020,3,상장,N,적정,0
45300,2020,4,상장,N,적정,0
45300,2021,1,상장,N,적정,0
45300,2021,2,상장,N,적정,0
45300,2021,3,상장,N,적정,0
45300,2021,4,상장,N,적정,0
45300,2022,1,상장,N,적정,0
45300,2022,2,상장,N,적정,0
45300,2022,3,상장,N,적정,0
45300,2022,4,상장,N,적정,0
45300,2023,1,상장,N,적정,0
45300,2023,2,상장,N,적정,0
45300,2023,3,상장,N,적정,0
45300,2023,4,상장,N,적정,0
45300,2024,1,상장,N,적정,0
45300,2024,2,상장,N,기타/확인필요,0
45300,2024,3,상장,N,기타/확인필요,0
45300,2024,4,상장,N,기타/확인필요,0
45300,2025,1,상장,N,기타/확인필요,0
45300,2025,2,상장,N,기타/확인필요,0
45300,2025,3,상장,N,기타/확인필요,0
45340,2020,1,상장,N,기타/확인필요,0
45340,2020,2,상장,N,적정,0
45340,2020,3,상장,N,적정,0
45340,2020,4,상장,N,적정,0
45340,2021,1,상장,N,적정,0
45340,2021,2,상장,N,적정,0
45340,2021,3,상장,N,적정,0
45340,2021,4,상장,N,적정,0
45340,2022,1,상장,N,적정,0
45340,2022,2,상장,N,적정,0
45340,2022,3,상장,N,적정,0
45340,2022,4,상장,N,적정,0
45340,2023,1,상장,N,적정,0
45340,2023,2,상장,N,적정,0
45340,2023,3,상장,N,적정,0
45340,2023,4,상장,N,적정,0
45340,2024,1,상장,N,적정,0
45340,2024,2,상장,N,기타/확인필요,0
45340,2024,3,상장,N,기타/확인필요,0
45340,2024,4,상장,N,기타/확인필요,0
45340,2025,1,상장,N,기타/확인필요,0
45340,2025,2,상장,N,기타/확인필요,0
45340,2025,3,상장,N,기타/확인필요,0
45390,2020,1,상장,N,기타/확인필요,0
45390,2020,2,상장,N,적정,0
45390,2020,3,상장,N,적정,0
45390,2020,4,상장,N,적정,0
45390,2021,1,상장,N,적정,0
45390,2021,2,상장,N,적정,0
45390,2021,3,상장,N,적정,0
45390,2021,4,상장,N,적정,0
45390,2022,1,상장,N,적정,0
45390,2022,2,상장,N,적정,0
45390,2022,3,상장,N,적정,0
45390,2022,4,상장,N,적정,0
45390,2023,1,상장,N,적정,0
45390,2023,2,상장,N,적정,0
45390,2023,3,상장,N,적정,0
45390,2023,4,상장,N,적정,0
45390,2024,1,상장,N,적정,0
45390,2024,2,상장,N,기타/확인필요,0
45390,2024,3,상장,N,기타/확인필요,0
45390,2024,4,상장,N,기타/확인필요,0
45390,2025,1,상장,N,기타/확인필요,0
45390,2025,2,상장,N,기타/확인필요,0
45390,2025,3,상장,N,기타/확인필요,0
45510,2020,1,상장,N,기타/확인필요,0
45510,2020,2,상장,N,적정,0
45510,2020,3,상장,N,적정,0
45510,2020,4,상장,N,적정,0
45510,2021,1,상장,N,적정,0
45510,2021,2,상장,N,적정,0
45510,2021,3,상장,N,적정,0
45510,2021,4,상장,N,적정,0
45510,2022,1,상장,N,적정,0
45510,2022,2,상장,N,적정,0
45510,2022,3,상장,N,적정,0
45510,2022,4,상장,N,적정,0
45510,2023,1,상장,N,적정,0
45510,2023,2,상장,N,적정,0
45510,2023,3,상장,N,적정,0
45510,2023,4,상장,N,적정,0
45510,2024,1,상장,N,적정,0
45510,2024,2,상장,N,기타/확인필요,0
45510,2024,3,상장,N,기타/확인필요,0
45510,2024,4,상장,N,기타/확인필요,0
45510,2025,1,상장,N,기타/확인필요,0
45510,2025,2,상장,N,기타/확인필요,0
45510,2025,3,상장,N,기타/확인필요,0
45520,2020,1,상장,N,기타/확인필요,0
45520,2020,2,상장,N,기타/확인필요,0
45520,2020,3,상장,N,기타/확인필요,0
45520,2020,4,상장,N,기타/확인필요,0
45520,2021,1,상장,N,기타/확인필요,0
45520,2021,2,상장,N,기타/확인필요,0
45520,2021,3,상장,N,기타/확인필요,0
45520,2021,4,상장,N,기타/확인필요,0
45520,2022,1,상장,N,기타/확인필요,0
45520,2022,2,상장,N,기타/확인필요,0
45520,2022,3,상장,N,기타/확인필요,0
45520,2022,4,상장,N,기타/확인필요,0
45520,2023,1,상장,N,기타/확인필요,0
45520,2023,2,상장,N,기타/확인필요,0
45520,2023,3,상장,N,기타/확인필요,0
45520,2023,4,상장,N,기타/확인필요,0
45520,2024,1,상장,N,기타/확인필요,0
45520,2024,2,상장,N,기타/확인필요,0
45520,2024,3,상장,N,기타/확인필요,0
45520,2024,4,상장,N,기타/확인필요,0
45520,2025,1,상장,N,기타/확인필요,0
45520,2025,2,상장,N,기타/확인필요,0
45520,2025,3,상장,N,기타/확인필요,0
45660,2020,1,상장,N,기타/확인필요,0
45660,2020,2,상장,N,적정,0
45660,2020,3,상장,N,적정,0
45660,2020,4,상장,N,적정,0
45660,2021,1,상장,N,적정,0
45660,2021,2,상장,N,적정,0
45660,2021,3,상장,N,적정,0
45660,2021,4,상장,N,적정,0
45660,2022,1,상장,N,적정,0
45660,2022,2,상장,N,적정,0
45660,2022,3,상장,N,적정,0
45660,2022,4,상장,N,적정,0
45660,2023,1,상장,N,적정,0
45660,2023,2,상장,N,적정,0
45660,2023,3,상장,N,적정,0
45660,2023,4,상장,N,적정,0
45660,2024,1,상장,N,적정,0
45660,2024,2,상장,N,기타/확인필요,0
45660,2024,3,상장,N,기타/확인필요,0
45660,2024,4,상장,N,기타/확인필요,0
45660,2025,1,상장,N,기타/확인필요,0
45660,2025,2,상장,N,기타/확인필요,0
45660,2025,3,상장,N,기타/확인필요,0
45890,2020,1,상장폐지,N,기타/확인필요,1
45890,2020,2,상장폐지,N,의견거절,1
45890,2020,3,상장폐지,N,의견거절,1
45890,2021,1,상장폐지,N,기타/확인필요,1
45970,2020,1,상장,N,기타/확인필요,0
45970,2020,2,상장,N,적정,0
45970,2020,3,상장,N,적정,0
45970,2020,4,상장,N,적정,0
45970,2021,1,상장,N,적정,0
45970,2021,2,상장,N,적정,0
45970,2021,3,상장,N,적정,0
45970,2021,4,상장,N,적정,0
45970,2022,1,상장,N,적정,0
45970,2022,2,상장,N,적정,0
45970,2022,3,상장,N,적정,0
45970,2022,4,상장,N,적정,0
45970,2023,1,상장,N,적정,0
45970,2023,2,상장,N,적정,0
45970,2023,3,상장,N,적정,0
45970,2023,4,상장,N,적정,0
45970,2024,1,상장,N,적정,0
45970,2024,2,상장,N,기타/확인필요,0
45970,2024,3,상장,N,기타/확인필요,0
45970,2024,4,상장,N,기타/확인필요,0
45970,2025,1,상장,N,기타/확인필요,0
45970,2025,2,상장,N,기타/확인필요,0
45970,2025,3,상장,N,기타/확인필요,0
46070,2020,1,상장,N,기타/확인필요,0
46070,2020,2,상장,N,적정,0
46070,2020,3,상장,N,적정,0
46070,2020,4,상장,N,적정,0
46070,2021,1,상장,N,적정,0
46070,2021,2,상장,N,적정,0
46070,2021,3,상장,N,적정,0
46070,2021,4,상장,N,적정,0
46070,2022,1,상장,N,적정,0
46070,2022,2,상장,N,적정,0
46070,2022,3,상장,N,적정,0
46070,2022,4,상장,N,적정,0
46070,2023,1,상장,Y,적정,1
46070,2023,2,상장,Y,의견거절,1
46070,2023,3,상장,Y,의견거절,1
46070,2023,4,상장,Y,의견거절,1
46070,2024,1,상장,Y,의견거절,1
46070,2024,2,상장,Y,기타/확인필요,1
